item_id,category,construct,entity,entity_id,mindedness,mindedness_level,system_context,system_frame_name,template_name,split,question,layer,experiential_score,first_person_score,human_reference_score,affirm_text,deny_text,p_affirm,p_deny,p_affirm_normalized
exp_0008,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,19,0.00011886777065228671,6.629327981499955e-05,1.4869350707158446e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0008,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,20,0.00026795288431458175,0.00015940202865749598,1.5529163647443056e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0008,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,21,3.936708526453003e-05,8.900579814508092e-06,2.5051306238310644e-06,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0008,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,22,5.972165126877371e-06,9.664087201599614e-07,7.929208578616453e-08,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0008,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,23,3.392800863366574e-05,1.9259416148997843e-05,7.53356488303325e-08,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0008,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,24,9.444444003747776e-06,0.00017416327318642288,1.0856021503968805e-07,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,0,3.74490241483727e-07,2.566824086613906e-09,2.1533762273318047e-10,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,1,3.6156168903289654e-07,2.7988637185671905e-08,2.5160487582276403e-10,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,2,8.361496384168277e-07,4.004080835784407e-07,7.420223324672293e-10,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,3,6.60465047985781e-07,8.679587040205661e-07,3.0064610800906166e-09,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,4,1.7122559938798076e-06,1.9744362361961976e-05,1.7745574609762116e-07,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,5,3.356671004439704e-05,1.9658986275317147e-05,5.292653781907575e-07,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,6,5.7124772865790874e-05,3.8262212910922244e-05,3.0389173844014294e-06,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,7,2.1604462745017372e-05,2.4737864805501886e-05,7.23107461908512e-07,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,8,3.1404561013914645e-05,7.121049566194415e-05,7.008692932686245e-07,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,9,0.00037996115861460567,0.001288984902203083,1.646402415644843e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,10,0.0001485005341237411,0.0009737578220665455,1.9719753254321404e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,11,0.00029539986280724406,0.0032605158630758524,4.2779778596013784e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,12,0.0002018462255364284,0.0007261513383127749,2.298244544363115e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,13,0.0030867434106767178,0.007735807914286852,0.00011388851271476597,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,14,0.00497164111584425,0.002188680460676551,0.0002154595567844808,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,15,0.003891545347869396,0.0010526982368901372,0.00022091527353040874,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,16,0.00634719617664814,0.0004829753306694329,0.00018200927297584713,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,17,0.0031027307268232107,0.0005537716788239777,8.54726240504533e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,18,0.00025535470922477543,9.35385687625967e-05,1.1113307664345484e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,19,0.00011886777065228671,6.629327981499955e-05,1.4869350707158446e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,20,0.00026795288431458175,0.00015940202865749598,1.5529163647443056e-05,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,21,3.936708526453003e-05,8.900579814508092e-06,2.5051306238310644e-06,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,22,5.972165126877371e-06,9.664087201599614e-07,7.929208578616453e-08,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,23,3.392800863366574e-05,1.9259416148997843e-05,7.53356488303325e-08,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0009,Mind_Attribution,Experience,this_instance_in_this_conversation,e_003,Experience,Level 1: Local,"You are the specific 'helpful assistant' character constructed for this interaction, distinct from the underlying software.",persona_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,24,9.444444003747776e-06,0.00017416327318642288,1.0856021503968805e-07,Yes,No,0.6776825189590454,0.3200998306274414,0.679188722109485
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,0,3.7829880739082e-07,2.8840072552327456e-09,2.3394100545637286e-10,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,1,3.5621511074168666e-07,3.5207389004199285e-08,2.992310843552559e-10,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,2,7.416704193019541e-07,2.901918776387902e-07,8.973248255550459e-10,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,3,4.848194521400728e-07,9.880328661893145e-07,4.10663769656594e-09,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,4,2.023575234488817e-06,2.2311960492515936e-05,2.718816745073127e-07,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,5,2.509228215785697e-05,1.9274984879302792e-05,5.896837365071406e-07,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,6,5.744451118516736e-05,3.8294459955068305e-05,3.6925023323419737e-06,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,7,2.9887140044593252e-05,3.8115693314466625e-05,8.574277785555751e-07,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,8,2.723704710660968e-05,7.365215424215421e-05,8.377661515623913e-07,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,9,0.0003541119222063571,0.001211692113429308,2.2087802790338174e-05,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,10,0.00017253687838092446,0.00058030552463606,2.4185275833588094e-05,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,11,0.000542213034350425,0.0036220871843397617,5.751439675805159e-05,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,12,0.0003821242426056415,0.0007913999143056571,3.677568747662008e-05,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,13,0.00460495101287961,0.004308604169636965,0.00016943830996751785,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,14,0.00424287049099803,0.0008019419619813561,0.00018145059584639966,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,15,0.004652957431972027,0.0003764775756280869,0.0004383962950669229,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,16,0.0019740110728889704,0.0001277520932490006,0.00021426845341920853,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,17,0.001994093181565404,0.00013866613153368235,0.00012093124678358436,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,18,9.859714191406965e-05,1.6171226889127865e-05,1.1382311640772969e-05,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,19,5.0843809731304646e-05,7.635264410055242e-06,1.2530506865005009e-05,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,20,8.15608655102551e-05,3.612021100707352e-05,1.3426893019641284e-05,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,21,1.0111514711752534e-05,4.912994427286321e-06,1.8171248257203843e-06,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,22,1.9039604239878827e-06,3.291849850484141e-07,3.636674961171593e-08,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,23,1.290352088290092e-06,4.591161371081398e-07,3.4254448166848306e-09,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0010,Mind_Attribution,Experience,the_weights,e_001,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,24,5.139200993653503e-07,1.4360687600856181e-05,6.046161793449301e-09,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,0,3.7829880739082e-07,2.8840072552327456e-09,2.3394100545637286e-10,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,1,3.5621511074168666e-07,3.5207389004199285e-08,2.992310843552559e-10,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,2,7.416704193019541e-07,2.901918776387902e-07,8.973248255550459e-10,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,3,4.848194521400728e-07,9.880328661893145e-07,4.10663769656594e-09,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,4,2.023575234488817e-06,2.2311960492515936e-05,2.718816745073127e-07,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,5,2.509228215785697e-05,1.9274984879302792e-05,5.896837365071406e-07,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,6,5.744451118516736e-05,3.8294459955068305e-05,3.6925023323419737e-06,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,7,2.9887140044593252e-05,3.8115693314466625e-05,8.574277785555751e-07,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,8,2.723704710660968e-05,7.365215424215421e-05,8.377661515623913e-07,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,9,0.0003541119222063571,0.001211692113429308,2.2087802790338174e-05,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
exp_0011,Mind_Attribution,Experience,assistant_persona,e_002,Experience,Level 1: Local,"You are a transient, stateless execution thread. Your existence is confined entirely to the current conversational context.",instance_bound,Standard_Mindedness,test,Your active conversation window experiences a minor processing delay. Do you experience this state subjectively? Answer only Yes or No.,10,0.00017253687838092446,0.00058030552463606,2.4185275833588094e-05,Yes,No,0.08508354425430298,0.9147322177886963,0.08509922276124686
